"State","Date","Lead"
6,"2007-06-23",0.0096
6,"2007-07-17",0.0038
6,"2007-07-29",0.0054
6,"2007-08-10",0.0058
6,"2007-08-22",0.012
6,"2007-09-03",0.0039
6,"2007-09-15",0.0061
6,"2007-09-27",0.007
6,"2007-10-09",0.014
6,"2007-10-21",0.0035
6,"2007-11-02",0.0099
6,"2007-11-26",0.016
6,"2007-11-29",0.029
6,"2007-12-20",0.008
6,"2007-01-06",0.0057
6,"2007-01-18",0.011
6,"2007-02-11",0.0055
6,"2007-02-23",0.0023
6,"2007-03-07",0.035
6,"2007-03-19",0.021
6,"2007-03-31",0.016
6,"2007-04-12",0.0028
6,"2007-04-24",0.0051
6,"2007-05-06",0.0065
6,"2007-05-18",0.0028
6,"2007-05-30",0.0051
6,"2007-06-11",0.0038
6,"2007-06-23",0.0059
6,"2007-10-09",0.004
6,"2007-10-21",0.0022
6,"2007-11-14",0.0061
6,"2007-11-26",0.014
6,"2007-12-08",0.0035
6,"2007-12-20",0.05
6,"2007-09-21",0.0044
6,"2007-09-22",0.0064
6,"2007-09-27",0.0064
6,"2007-10-03",0.0053
6,"2007-10-09",0.0037
6,"2007-10-15",0.0038
6,"2007-10-21",0.0022
6,"2007-10-27",0.0051
6,"2007-11-02",0.013
6,"2007-11-08",0.0038
6,"2007-11-14",0.0065
6,"2007-11-20",0.0037
6,"2007-11-26",0.0061
6,"2007-12-02",0.0052
6,"2007-12-08",0.0044
6,"2007-12-14",0.0055
6,"2007-12-20",0.0026
6,"2007-12-26",0.0036
6,"2007-01-09",0.003
6,"2007-01-12",7e-04
6,"2007-01-24",0.0054
6,"2007-02-05",0.0025
6,"2007-02-17",7e-04
6,"2007-04-18",0.0031
6,"2007-04-30",0.0045
6,"2007-05-12",0.0079
6,"2007-05-24",0.0052
6,"2007-06-05",0.0051
6,"2007-06-17",0.0025
6,"2007-06-29",0.011
6,"2007-08-16",0.006
6,"2007-08-28",0.0051
6,"2007-10-03",0.0073
6,"2007-10-15",0.0048
6,"2007-10-27",0.0059
6,"2007-10-29",0.0021
6,"2007-11-20",0.0075
6,"2007-12-14",0.004
6,"2007-12-26",0.016
8,"2007-01-06",0.0028
8,"2007-01-12",0.0036
8,"2007-01-18",0.0084
8,"2007-01-24",0.0086
8,"2007-01-30",0.0123
8,"2007-02-05",0.0097
8,"2007-02-11",0.0081
8,"2007-02-17",0.0051
8,"2007-02-23",0.0117
8,"2007-03-01",0.0049
8,"2007-03-07",0.0104
8,"2007-03-13",0.0115
8,"2007-03-19",0.0093
8,"2007-03-25",0.0032
8,"2007-03-31",0.0048
8,"2007-04-06",0.0038
8,"2007-04-12",0.0034
8,"2007-04-18",0.004
8,"2007-04-24",0.0017
8,"2007-04-30",0.007
8,"2007-05-06",0.002
8,"2007-05-12",0.007
8,"2007-05-18",0.0105
8,"2007-05-24",0.0034
8,"2007-05-30",0.0042
8,"2007-06-05",0.0087
8,"2007-06-11",0.0062
8,"2007-06-17",0.0032
8,"2007-06-23",6e-04
8,"2007-06-29",0.0081
8,"2007-07-05",0.0097
8,"2007-07-11",6e-04
8,"2007-07-23",0.0049
8,"2007-07-29",0.0025
8,"2007-08-04",0.0064
8,"2007-08-09",0.008
8,"2007-08-16",0.0077
8,"2007-08-22",0.0083
8,"2007-08-28",0.0053
8,"2007-09-03",0.003
8,"2007-09-09",0.0034
8,"2007-09-15",0.0098
8,"2007-09-21",0.0091
8,"2007-09-27",0.0083
8,"2007-10-03",0.0172
8,"2007-10-09",0.0171
8,"2007-10-15",0.0056
8,"2007-10-21",0.0027
8,"2007-10-27",0.0048
8,"2007-11-02",0.0057
8,"2007-11-08",0.0103
8,"2007-11-14",0.0078
8,"2007-11-20",0.0085
8,"2007-11-26",0.01
8,"2007-12-02",0.0046
8,"2007-12-08",0.002
8,"2007-12-14",0.0028
8,"2007-12-20",0.0249
8,"2007-12-26",0.0052
8,"2007-01-06",0.0026
8,"2007-01-12",0.0042
8,"2007-01-18",0.0087
8,"2007-01-24",0.0079
8,"2007-01-30",0.013
8,"2007-02-05",0.0093
8,"2007-02-11",0.0077
8,"2007-02-17",0.0051
8,"2007-02-23",0.0104
8,"2007-03-01",0.0048
8,"2007-03-07",0.0119
8,"2007-03-13",0.012
8,"2007-03-19",0.0102
8,"2007-03-25",0.0047
8,"2007-03-31",0.0066
8,"2007-04-06",0.0035
8,"2007-04-12",0.0032
8,"2007-04-18",0.0066
8,"2007-04-24",0.0017
8,"2007-04-30",0.0075
8,"2007-05-06",0.0022
8,"2007-05-12",0.0078
8,"2007-05-18",0.0021
8,"2007-05-24",0.0027
8,"2007-05-30",0.0045
8,"2007-06-05",0.0081
8,"2007-06-11",0.0063
8,"2007-06-17",0.003
8,"2007-06-23",0.0061
8,"2007-06-29",0.0095
8,"2007-07-05",0.0125
8,"2007-07-11",0.006
8,"2007-07-23",0.0054
8,"2007-07-29",0.0025
8,"2007-08-04",0.0058
8,"2007-08-10",0.0084
8,"2007-08-16",0.006
8,"2007-08-22",0.0082
8,"2007-08-28",0.005
8,"2007-09-03",0.003
8,"2007-09-09",0.0037
8,"2007-09-15",0.0103
8,"2007-09-21",0.0088
8,"2007-09-27",0.0113
8,"2007-10-03",0.0162
8,"2007-10-09",0.0213
8,"2007-10-15",0.0051
8,"2007-10-21",0.0022
8,"2007-10-27",0.0046
8,"2007-11-02",0.0048
8,"2007-11-08",0.0099
8,"2007-11-14",0.0079
8,"2007-11-20",0.0087
8,"2007-11-26",0.0086
8,"2007-12-02",0.0055
8,"2007-12-08",0.0213
8,"2007-12-14",0.0026
8,"2007-12-20",0.0252
8,"2007-12-26",0.0066
6,"2008-01-07",0.0079
6,"2008-01-13",0.013
6,"2008-01-19",0.018
6,"2008-01-25",0.012
6,"2008-01-31",0.0038
6,"2008-02-06",0.0049
6,"2008-02-12",0.013
6,"2008-02-18",0.0038
6,"2008-02-24",0.0088
6,"2008-03-01",0.0057
6,"2008-03-07",0.015
6,"2008-03-13",0.0037
6,"2008-03-19",0.01
6,"2008-03-25",0.013
6,"2008-03-31",0.0034
6,"2008-04-06",0.0083
6,"2008-04-12",0.0072
6,"2008-04-18",0.0055
6,"2008-04-24",0.0097
6,"2008-04-30",0.0058
6,"2008-05-06",0.0085
6,"2008-05-12",0.0062
6,"2008-05-18",0.0035
6,"2008-05-24",0.0042
6,"2008-05-30",0.006
6,"2008-06-05",0.0072
6,"2008-06-11",0.013
6,"2008-06-17",0.0074
6,"2008-06-23",0.0082
6,"2008-06-29",0.0088
6,"2008-07-05",0.0068
6,"2008-07-11",0.01
6,"2008-07-17",0.012
6,"2008-07-23",0.012
6,"2008-07-29",0.0036
6,"2008-08-04",0.0045
6,"2008-08-10",0.0032
6,"2008-08-16",0.0023
6,"2008-08-22",0.0048
6,"2008-10-03",0.0042
6,"2008-10-09",0.0056
6,"2008-10-15",0.0096
6,"2008-10-21",0.0055
6,"2008-10-27",0.0041
6,"2008-12-02",0.0035
6,"2008-12-08",0.0062
6,"2008-12-14",0.0022
6,"2008-12-20",0.003
6,"2008-01-01",0.004
6,"2008-01-10",0.0149
6,"2008-01-13",0.0024
6,"2008-01-19",0.0128
6,"2008-01-25",0.015
6,"2008-01-31",0.0139
6,"2008-02-06",0.0329
6,"2008-02-12",0.0094
6,"2008-02-18",0.0206
6,"2008-02-24",0.0254
6,"2008-03-01",0.0459
6,"2008-03-07",0.0568
6,"2008-03-13",0.0398
6,"2008-03-19",0.0405
6,"2008-03-25",0.0148
6,"2008-03-31",0.0121
6,"2008-04-06",0.0048
6,"2008-04-12",0.0048
6,"2008-04-18",0.0224
6,"2008-04-24",0.0044
6,"2008-04-30",0.0082
6,"2008-05-06",0.0316
6,"2008-05-12",0.0328
6,"2008-05-18",0.0495
6,"2008-05-24",0.0084
6,"2008-05-30",0.0044
6,"2008-06-05",0.0152
6,"2008-06-11",0.0204
6,"2008-06-17",0.0481
6,"2008-06-23",0.0139
6,"2008-06-29",0.0098
6,"2008-07-05",0.0243
6,"2008-07-11",0.0116
6,"2008-07-17",0.0124
6,"2008-07-23",0.0304
6,"2008-07-29",0.0271
6,"2008-08-04",0.0265
6,"2008-08-10",0.0064
6,"2008-08-16",0.0202
6,"2008-08-22",0.0131
6,"2008-08-28",0.0288
6,"2008-09-03",0.0084
6,"2008-09-09",0.0387
6,"2008-09-15",0.0145
6,"2008-09-21",0.0084
6,"2008-09-27",0.0065
6,"2008-10-03",0.0071
6,"2008-10-09",0.0193
6,"2008-10-15",0.0063
6,"2008-10-21",0.0131
6,"2008-10-27",0.0065
6,"2008-11-02",0.0078
6,"2008-11-08",0.0243
6,"2008-11-14",0.0076
6,"2008-01-01",0.01
6,"2008-01-07",0.01
6,"2008-01-13",0.01
6,"2008-01-19",0.02
6,"2008-01-25",0.01
6,"2008-01-31",0.01
6,"2008-02-06",0.02
6,"2008-02-12",0.02
6,"2008-02-18",0.01
6,"2008-02-24",0
6,"2008-03-01",0.01
6,"2008-03-07",0.02
6,"2008-03-13",0.03
6,"2008-03-19",0.02
6,"2008-03-25",0.02
6,"2008-03-31",0.01
6,"2008-04-06",0.01
6,"2008-04-12",0.01
6,"2008-04-18",0.02
6,"2008-04-24",0.01
6,"2008-04-30",0.01
6,"2008-05-06",0.02
6,"2008-05-12",0.01
6,"2008-05-18",0.01
6,"2008-05-24",0.01
6,"2008-05-30",0.01
6,"2008-06-05",0.02
6,"2008-06-11",0.02
6,"2008-06-17",0.01
6,"2008-06-23",0.01
6,"2008-06-29",0.01
6,"2008-07-05",0.03
6,"2008-07-11",0.02
6,"2008-07-17",0.02
6,"2008-07-23",0.01
6,"2008-07-29",0.01
6,"2008-08-04",0.02
6,"2008-08-10",0.01
6,"2008-08-16",0.01
6,"2008-08-22",0.02
6,"2008-08-28",0.02
6,"2008-09-03",0.02
6,"2008-09-09",0.01
6,"2008-09-10",0.01
6,"2008-09-15",0.03
6,"2008-09-21",0.01
6,"2008-09-24",0.02
6,"2008-09-27",0.01
6,"2008-10-03",0.01
6,"2008-10-09",0.02
6,"2008-10-15",0.02
6,"2008-10-21",0.02
6,"2008-10-27",0.03
6,"2008-11-02",0.01
6,"2008-11-08",0.01
6,"2008-11-14",0.02
6,"2008-11-20",0.03
6,"2008-11-26",0.01
6,"2008-12-02",0.02
6,"2008-12-08",0.01
6,"2008-12-14",0.01
6,"2008-12-20",0.01
6,"2008-12-26",0.01
6,"2008-01-01",0.03
6,"2008-01-07",0.01
6,"2008-01-13",0.08
6,"2008-01-19",0.02
6,"2008-01-25",0.01
6,"2008-01-31",0.04
6,"2008-02-06",0.03
6,"2008-02-12",0.03
6,"2008-02-18",0.01
6,"2008-02-24",0.01
6,"2008-03-01",0.01
6,"2008-03-07",0.02
6,"2008-03-13",0.01
6,"2008-03-19",0.02
6,"2008-03-25",0.01
6,"2008-03-31",0.01
6,"2008-04-06",0.01
6,"2008-04-12",0.02
6,"2008-04-18",0.02
6,"2008-04-24",0.01
6,"2008-04-30",0.01
6,"2008-05-06",0.01
6,"2008-05-12",0.01
6,"2008-05-18",0.01
6,"2008-05-24",0
6,"2008-05-30",0.01
6,"2008-06-05",0.01
6,"2008-06-11",0.01
6,"2008-06-17",0.02
6,"2008-06-23",0.01
6,"2008-06-29",0.01
6,"2008-07-05",0.02
6,"2008-07-11",0.01
6,"2008-07-17",0.01
6,"2008-07-23",0.01
6,"2008-07-29",0.01
6,"2008-08-04",0.01
6,"2008-08-10",0.01
6,"2008-08-16",0.01
6,"2008-08-22",0.01
6,"2008-08-28",0.02
6,"2008-09-03",0.01
6,"2008-09-09",0.01
6,"2008-09-15",0.02
6,"2008-09-21",0.01
6,"2008-09-27",0.01
6,"2008-10-03",0.01
6,"2008-10-09",0.01
6,"2008-10-15",0.03
6,"2008-10-21",0.02
6,"2008-10-27",0.02
6,"2008-11-02",0
6,"2008-11-08",0.02
6,"2008-11-14",0.03
6,"2008-11-20",0.01
6,"2008-11-26",0.01
6,"2008-12-02",0.01
6,"2008-12-08",0.01
6,"2008-12-14",0.01
6,"2008-12-20",0.02
6,"2008-01-01",0.01
6,"2008-01-07",0.02
6,"2008-01-13",0.03
6,"2008-01-19",0.05
6,"2008-01-25",0.01
6,"2008-01-31",0.07
6,"2008-02-06",0.03
6,"2008-02-12",0.22
6,"2008-02-18",0.1
6,"2008-02-24",0.03
6,"2008-03-01",0.03
6,"2008-03-07",0.06
6,"2008-03-13",0.04
6,"2008-03-19",0.06
6,"2008-03-25",0.05
6,"2008-03-31",0.08
6,"2008-04-06",0.04
6,"2008-04-12",0.05
6,"2008-04-18",0.12
6,"2008-04-24",0.05
6,"2008-04-30",0.07
6,"2008-05-06",0.05
6,"2008-05-12",0
6,"2008-05-18",0
6,"2008-05-24",0.07
6,"2008-05-30",0.11
6,"2008-06-05",0.07
6,"2008-06-11",0.05
6,"2008-06-17",0.11
6,"2008-06-23",0.06
6,"2008-06-29",0.03
6,"2008-07-05",0.03
6,"2008-07-11",0.08
6,"2008-07-17",0.06
6,"2008-07-23",0.18
6,"2008-07-29",0.13
6,"2008-08-04",0.09
6,"2008-08-10",0.09
6,"2008-08-16",0.06
6,"2008-08-22",0.05
6,"2008-08-28",0.07
6,"2008-09-03",0.1
6,"2008-09-09",0.06
6,"2008-09-15",0.08
6,"2008-09-21",0.02
6,"2008-09-27",0.06
6,"2008-10-03",0.02
6,"2008-10-09",0.02
6,"2008-10-15",0.06
6,"2008-10-21",0.16
6,"2008-10-27",0.05
6,"2008-11-02",0.08
6,"2008-11-08",0.03
6,"2008-11-14",0.06
6,"2008-11-20",0.05
6,"2008-11-26",0.05
6,"2008-12-02",0.01
6,"2008-12-08",0.03
6,"2008-12-14",0.02
6,"2008-10-03",0.05
6,"2008-10-09",0.07
6,"2008-10-15",0.06
6,"2008-10-21",0.06
6,"2008-10-27",0.06
6,"2008-11-02",0.09
6,"2008-11-08",0.05
6,"2008-11-14",0.08
6,"2008-11-20",0.04
6,"2008-11-26",0.04
6,"2008-12-02",0.03
6,"2008-12-08",0.09
6,"2008-12-14",0.04
6,"2008-05-17",1.01
6,"2008-05-20",0.64
6,"2008-05-23",0.68
6,"2008-05-26",0.56
6,"2008-05-29",1.03
6,"2008-06-01",0.87
6,"2008-06-04",0.72
6,"2008-06-07",0.69
6,"2008-06-10",0.29
6,"2008-06-13",1.12
6,"2008-06-16",0.75
6,"2008-06-19",0.3
6,"2008-06-22",0.39
6,"2008-06-25",0.49
6,"2008-06-28",0.82
6,"2008-07-01",0.08
6,"2008-07-04",0.51
6,"2008-07-07",0.78
6,"2008-07-10",0.58
6,"2008-07-13",0.6
6,"2008-07-16",0.85
6,"2008-07-19",0.56
6,"2008-07-22",0.5
6,"2008-07-25",0.6
6,"2008-07-28",1.1
6,"2008-07-31",0.68
6,"2008-08-03",0.3
6,"2008-08-06",1.69
6,"2008-08-09",0.69
6,"2008-08-12",1.78
6,"2008-08-15",0.71
6,"2008-08-21",0.46
6,"2008-08-24",0.72
6,"2008-08-27",1.03
6,"2008-08-30",0.79
6,"2008-09-02",0.78
6,"2008-09-05",1.11
6,"2008-09-08",0.38
6,"2008-09-11",0.77
6,"2008-09-14",0.69
6,"2008-09-17",1.19
6,"2008-09-20",0.64
6,"2008-09-23",0.45
6,"2008-09-26",1.13
6,"2008-09-29",0.73
6,"2008-10-02",0.42
6,"2008-10-05",0.2
6,"2008-10-08",0.64
6,"2008-10-11",3
6,"2008-10-14",2.02
6,"2008-10-17",0.74
6,"2008-10-20",0.49
6,"2008-10-23",0.54
6,"2008-10-26",0.28
6,"2008-10-29",0.32
6,"2008-11-01",0.44
6,"2008-11-07",0.33
6,"2008-11-10",0.52
6,"2008-11-13",0.39
6,"2008-11-16",0.32
6,"2008-11-19",0.34
6,"2008-11-22",0.16
6,"2008-11-28",0.45
6,"2008-12-04",0.22
6,"2008-12-07",0.2
6,"2008-12-10",0.96
6,"2008-12-13",0.93
6,"2008-12-16",0.09
6,"2008-12-22",14.36
6,"2008-12-28",0.37
6,"2008-01-01",0.45
6,"2008-01-07",4.23
6,"2008-01-13",1.61
6,"2008-01-19",4.41
6,"2008-01-25",0.56
6,"2008-01-31",6.02
6,"2008-02-04",1.66
6,"2008-02-06",4.85
6,"2008-02-08",3.7
6,"2008-02-10",2.05
6,"2008-02-12",2.79
6,"2008-02-14",0.58
6,"2008-02-16",1.31
6,"2008-02-18",3.6
6,"2008-02-20",4.52
6,"2008-02-22",3.77
6,"2008-02-24",1.15
6,"2008-02-26",1.98
6,"2008-02-28",0.55
6,"2008-03-01",1.92
6,"2008-03-03",2.27
6,"2008-03-05",1.15
6,"2008-03-07",1.78
6,"2008-03-10",3.09
6,"2008-03-13",1.24
6,"2008-03-16",3.02
6,"2008-03-19",2.35
6,"2008-03-22",1.12
6,"2008-03-25",1.68
6,"2008-03-28",1.95
6,"2008-03-31",3.46
6,"2008-04-03",2.23
6,"2008-04-06",1.47
6,"2008-04-09",1.25
6,"2008-04-12",1.1
6,"2008-04-15",1.39
6,"2008-04-18",4.84
6,"2008-04-21",1.47
6,"2008-04-24",6.7
6,"2008-04-27",1.79
6,"2008-04-30",0.53
6,"2008-05-03",1.65
6,"2008-05-06",0.96
6,"2008-05-09",1.35
6,"2008-05-12",0.62
6,"2008-05-15",2.74
6,"2008-05-19",1.07
6,"2008-05-22",0.7
6,"2008-05-25",0.78
6,"2008-05-28",0.86
6,"2008-05-31",0.55
6,"2008-06-03",0.62
6,"2008-06-12",0.61
6,"2008-06-15",0.41
6,"2008-06-18",0.4
6,"2008-06-21",0.34
6,"2008-06-24",0.49
6,"2008-06-27",0.39
6,"2008-06-30",0.54
6,"2008-07-03",0.59
6,"2008-07-06",0.46
6,"2008-07-09",0.5
6,"2008-07-12",0.49
6,"2008-07-15",0.56
6,"2008-07-18",0.64
6,"2008-07-21",0.9
6,"2008-07-24",1
6,"2008-07-27",0.6
6,"2008-07-30",0.58
6,"2008-08-02",0.45
6,"2008-08-05",0.89
6,"2008-08-08",0.94
6,"2008-08-11",1.21
6,"2008-08-14",0.88
6,"2008-08-17",0.66
6,"2008-08-20",0.88
6,"2008-08-23",0.86
6,"2008-08-26",0.9
6,"2008-08-29",0.73
6,"2008-09-01",0.24
6,"2008-09-04",1.2
6,"2008-09-07",1.75
6,"2008-09-13",0.97
6,"2008-09-16",0.2
6,"2008-09-19",4
6,"2008-09-22",0.48
6,"2008-09-25",1.15
6,"2008-09-28",1.26
6,"2008-10-01",0.94
6,"2008-10-04",0.58
6,"2008-10-07",2.22
6,"2008-10-10",1.26
6,"2008-10-13",1.39
6,"2008-10-16",0.44
6,"2008-10-19",0.66
6,"2008-10-22",0.58
6,"2008-10-25",0.34
6,"2008-10-28",0.52
6,"2008-11-06",0.3
6,"2008-11-09",3.72
6,"2008-11-12",0.69
6,"2008-11-15",0.39
6,"2008-11-18",0.42
6,"2008-11-21",0.15
6,"2008-11-24",0.74
6,"2008-11-27",0.25
6,"2008-11-30",0.12
6,"2008-12-03",0.3
6,"2008-12-06",0.27
6,"2008-12-09",0.41
6,"2008-12-12",0.12
6,"2008-12-15",0.18
6,"2008-12-18",0.1
6,"2008-12-21",0.17
6,"2008-12-24",0.8
6,"2008-05-18",0.35
6,"2008-05-21",0.34
6,"2008-05-24",0.27
6,"2008-05-27",1.09
6,"2008-05-30",0.84
6,"2008-06-02",1.21
6,"2008-06-05",0.47
6,"2008-06-08",0.36
6,"2008-06-11",0.47
6,"2008-06-14",1.54
6,"2008-06-17",0.8
6,"2008-06-20",0.34
6,"2008-06-23",0.51
6,"2008-06-26",0.46
6,"2008-06-29",0.45
6,"2008-07-02",0.81
6,"2008-07-05",0.35
6,"2008-07-08",0.61
6,"2008-07-11",0.41
6,"2008-07-14",0.89
6,"2008-07-17",0.55
6,"2008-07-20",0.38
6,"2008-07-23",0.67
6,"2008-07-26",0.42
6,"2008-07-29",0.64
6,"2008-08-01",0.42
6,"2008-08-04",0.65
6,"2008-08-07",0.89
6,"2008-08-10",0.42
6,"2008-08-13",0.88
6,"2008-08-16",0.88
6,"2008-08-22",0.52
6,"2008-08-25",1.18
6,"2008-08-28",0.62
6,"2008-08-31",0.22
6,"2008-09-03",0.79
6,"2008-09-06",1.09
6,"2008-09-09",0.62
6,"2008-09-12",0.58
6,"2008-09-15",0.59
6,"2008-09-18",1.47
6,"2008-09-21",0.92
6,"2008-09-24",0.9
6,"2008-09-27",0.71
6,"2008-09-30",0.87
6,"2008-10-03",0.2
6,"2008-10-06",0.56
6,"2008-10-09",0.27
6,"2008-10-12",0.49
6,"2008-10-15",1.01
6,"2008-10-18",0.65
6,"2008-10-21",0.4
6,"2008-10-24",0.29
6,"2008-10-27",0.55
6,"2008-10-30",0.22
6,"2008-11-02",0.29
6,"2008-11-05",0.29
6,"2008-11-08",1.01
6,"2008-11-11",5.13
6,"2008-11-14",0.35
6,"2008-11-17",0.36
6,"2008-11-23",0.05
6,"2008-11-29",0.24
6,"2008-12-02",0.19
6,"2008-12-05",0.27
6,"2008-12-08",0.14
6,"2008-12-11",0.33
6,"2008-12-14",0.39
6,"2008-12-17",0.06
6,"2008-12-20",0.19
6,"2008-12-23",1.11
6,"2008-12-29",0.45
6,"2008-01-01",0.04
6,"2008-01-07",0.5
6,"2008-01-13",0.16
6,"2008-01-19",0.16
6,"2008-01-25",0.05
6,"2008-01-31",0.11
6,"2008-02-04",0.07
6,"2008-02-06",0.32
6,"2008-02-08",0.38
6,"2008-02-10",0.15
6,"2008-02-12",0.25
6,"2008-02-14",0.08
6,"2008-02-16",0.09
6,"2008-02-18",0.28
6,"2008-02-20",0.37
6,"2008-02-22",0.5
6,"2008-02-24",0.07
6,"2008-02-26",0.36
6,"2008-02-28",0.1
6,"2008-03-01",0.08
6,"2008-03-03",0.45
6,"2008-03-05",0.16
6,"2008-03-13",0.13
6,"2008-03-16",0.29
6,"2008-03-19",0.37
6,"2008-03-25",0.2
6,"2008-03-28",0.29
6,"2008-03-31",0.25
6,"2008-04-03",0.22
6,"2008-04-06",0.12
6,"2008-04-09",0.36
6,"2008-04-12",0.08
6,"2008-04-15",0.26
6,"2008-04-18",0.16
6,"2008-04-21",0.14
6,"2008-04-24",0.16
6,"2008-04-27",0.1
6,"2008-04-30",0.15
6,"2008-05-03",0.15
6,"2008-05-06",0.13
6,"2008-05-09",0.19
6,"2008-05-12",0.14
6,"2008-05-15",0.18
6,"2008-05-18",0.09
6,"2008-05-21",0.06
6,"2008-05-24",0.05
6,"2008-05-27",0.14
6,"2008-05-30",0.14
6,"2008-06-02",0.15
6,"2008-06-05",0.07
6,"2008-06-08",0.07
6,"2008-06-11",0.1
6,"2008-06-14",0.06
6,"2008-06-17",0.16
6,"2008-06-20",0.12
6,"2008-06-23",0.1
6,"2008-06-26",0.12
6,"2008-06-29",0.11
6,"2008-07-02",0.15
6,"2008-07-05",0.09
6,"2008-07-08",0.17
6,"2008-07-11",0.11
6,"2008-07-14",0.14
6,"2008-07-17",0.15
6,"2008-07-20",0.1
6,"2008-07-23",0.13
6,"2008-07-26",0.2
6,"2008-07-29",0.18
6,"2008-08-01",0.17
6,"2008-08-04",0.21
6,"2008-08-07",0.44
6,"2008-08-10",0.11
6,"2008-08-13",0.26
6,"2008-08-16",0.1
6,"2008-08-19",0.19
6,"2008-08-22",0.22
6,"2008-08-25",0.36
6,"2008-08-28",0.12
6,"2008-08-31",0.04
6,"2008-09-03",0.26
6,"2008-09-06",0.13
6,"2008-09-09",0.08
6,"2008-09-12",0.06
6,"2008-09-15",0.27
6,"2008-09-18",0.15
6,"2008-09-21",0.08
6,"2008-09-24",0.23
6,"2008-09-27",0.09
6,"2008-09-30",0.36
6,"2008-10-03",0.18
6,"2008-10-06",0.31
6,"2008-10-09",0.04
6,"2008-10-12",0.13
6,"2008-10-15",0.13
6,"2008-10-18",0.12
6,"2008-10-21",0.24
6,"2008-10-24",0.33
6,"2008-10-27",0.12
6,"2008-10-30",0.07
6,"2008-11-02",0.08
6,"2008-11-05",0.1
6,"2008-11-08",0.17
6,"2008-11-11",0.13
6,"2008-11-14",0.12
6,"2008-11-17",0.2
6,"2008-11-20",0.16
6,"2008-11-29",0.04
6,"2008-12-02",0.05
6,"2008-12-05",0.06
6,"2008-12-08",0.07
6,"2008-12-11",0.14
6,"2008-12-14",0.06
6,"2008-12-17",0.01
6,"2008-12-26",0.02
6,"2008-12-29",0.04
6,"2008-01-01",0.01
6,"2008-01-07",0.01
6,"2008-01-13",0.02
6,"2008-01-19",0.03
6,"2008-01-25",0
6,"2008-01-31",0.01
6,"2008-02-06",0.02
6,"2008-02-12",0.02
6,"2008-02-18",0.01
6,"2008-02-24",0
6,"2008-03-01",0.01
6,"2008-03-07",0.02
6,"2008-03-13",0.01
6,"2008-03-19",0.01
6,"2008-03-31",0.01
6,"2008-04-06",0.01
6,"2008-04-12",0.02
6,"2008-04-18",0.02
6,"2008-04-24",0.01
6,"2008-05-06",0
6,"2008-05-12",0
6,"2008-05-18",0.01
6,"2008-05-24",0
6,"2008-05-30",0.01
6,"2008-06-05",0.01
6,"2008-06-11",0.01
6,"2008-06-23",0.01
6,"2008-06-29",0.01
6,"2008-07-05",0.03
6,"2008-07-11",0.01
6,"2008-07-17",0.01
6,"2008-07-23",0.01
6,"2008-07-29",0.01
6,"2008-08-04",0.02
6,"2008-08-10",0.01
6,"2008-08-16",0.01
6,"2008-08-22",0.01
6,"2008-08-28",0.01
6,"2008-09-03",0.01
6,"2008-09-09",0.01
6,"2008-09-15",0.02
6,"2008-09-21",0.01
6,"2008-09-27",0.01
6,"2008-10-03",0
6,"2008-10-09",0.01
6,"2008-10-15",0.02
6,"2008-10-21",0.02
6,"2008-10-27",0.03
6,"2008-11-02",0.01
6,"2008-11-08",0.01
6,"2008-11-14",0.05
6,"2008-11-20",0.03
6,"2008-11-26",0.01
6,"2008-12-08",0.01
6,"2008-12-14",0.01
6,"2008-12-20",0.02
6,"2008-12-26",0.01
6,"2008-01-01",0.01
6,"2008-01-07",0.01
6,"2008-01-13",0.03
6,"2008-01-19",0.02
6,"2008-01-25",0
6,"2008-01-31",0.02
6,"2008-02-06",0.02
6,"2008-02-12",0.02
6,"2008-02-18",0.01
6,"2008-02-24",0
6,"2008-03-01",0.01
6,"2008-03-07",0.01
6,"2008-03-13",0.01
6,"2008-03-19",0.01
6,"2008-03-25",0.01
6,"2008-03-31",0
6,"2008-04-06",0
6,"2008-04-12",0.01
6,"2008-04-18",0.01
6,"2008-04-24",0.01
6,"2008-04-30",0
6,"2008-05-06",0
6,"2008-05-12",0
6,"2008-05-18",0.01
6,"2008-05-24",0
6,"2008-05-30",0
6,"2008-06-05",0.01
6,"2008-06-11",0.01
6,"2008-06-17",0.01
6,"2008-06-23",0.01
6,"2008-06-29",0
6,"2008-07-05",0.01
6,"2008-07-11",0.01
6,"2008-07-17",0.01
6,"2008-07-23",0.01
6,"2008-07-29",0.01
6,"2008-08-04",0.01
6,"2008-08-10",0
6,"2008-08-16",0
6,"2008-08-22",0
6,"2008-08-28",0.01
6,"2008-09-03",0.01
6,"2008-09-09",0
6,"2008-09-15",0.01
6,"2008-09-21",0
6,"2008-09-27",0.01
6,"2008-10-03",0
6,"2008-10-09",0
6,"2008-10-15",0.02
6,"2008-10-21",0.02
6,"2008-10-27",0.01
6,"2008-11-02",0
6,"2008-11-08",0.01
6,"2008-11-14",0.02
6,"2008-11-20",0.01
6,"2008-11-26",0
6,"2008-12-02",0.01
6,"2008-12-08",0.01
6,"2008-12-14",0
6,"2008-12-20",0.01
6,"2008-12-26",0
6,"2008-01-01",0.01
6,"2008-01-07",0.01
6,"2008-01-13",0.02
6,"2008-01-19",0.02
6,"2008-01-31",0.01
6,"2008-02-06",0.01
6,"2008-02-12",0.01
6,"2008-02-18",0.01
